lnc	gname	DBD	DBR_ID	DBR	DBR_chr	DBR_start	DBR_end	DBR_span	DBR_RBR_count	DBR_TFO_count	DBR_RBR_span	DBR_TFO_abj1	DBR_TFO_abj2	DBR_score	DBR_error_rate	DBR_gc_error	BR_list
lnc_inter_chr10_8711	Apoh	14	lnc_inter_chr10_8711_Apoh_DBR3	3	chr10	11662	11695	33	1	6	23	1.0952380952380951	6.571428571428572	17	0.19	0.4766666666666667	lnc_inter_chr10_8711_DBR3_Apoh_RBR1
lnc_inter_chr10_8711	Aen	14	lnc_inter_chr10_8711_Aen_DBR6	6	chr10	11662	11700	38	1	7	43	1.6538461538461535	11.576923076923077	21.142857142857142	0.18857142857142856	0.45714285714285713	lnc_inter_chr10_8711_DBR6_Aen_RBR1
lnc_inter_chr10_8711	Araf	15	lnc_inter_chr10_8711_Araf_DBR3	3	chr10	11717	11763	46	1	11	20	1	11	16	0.2	0.3	lnc_inter_chr10_8711_DBR3_Araf_RBR1
lnc_inter_chr10_8711	Agtr1a	15	lnc_inter_chr10_8711_Agtr1a_DBR11	11	chr10	11716	11764	48	1	13	20	1	13	16	0.2	0.3	lnc_inter_chr10_8711_DBR11_Agtr1a_RBR1
lnc_inter_chr10_8711	Actb	15	lnc_inter_chr10_8711_Actb_DBR9	9	chr10	11717	11769	52	1	24	26	1.2430278884462151	29.832669322709165	16.916666666666668	0.19083333333333333	0.40458333333333335	lnc_inter_chr10_8711_DBR9_Actb_RBR1
lnc_inter_chr10_8711	Abcd2	15	lnc_inter_chr10_8711_Abcd2_DBR5	5	chr10	11716	11770	54	1	14	22	1.019867549668874	14.278145695364238	17.571428571428573	0.18428571428571427	0.3578571428571428	lnc_inter_chr10_8711_DBR5_Abcd2_RBR1
lnc_inter_chr10_8711	Aox3	15	lnc_inter_chr10_8711_Aox3_DBR5	5	chr10	11673	11772	99	1	381	59	2.0553168144829477	783.0757063180031	23.3753280839895	0.18658792650918635	0.31162729658792654	lnc_inter_chr10_8711_DBR5_Aox3_RBR1
lnc_inter_chr10_8711	0610010F05Rik	15	lnc_inter_chr10_8711_0610010F05Rik_DBR3	3	chr10	11642	11780	138	2	1735	115	4.181159840101964	5517.131162736806	21.64532871972318	0.13469348327566322	0.4205795847750865	lnc_inter_chr10_8711_DBR3_0610010F05Rik_RBR1,lnc_inter_chr10_8711_DBR3_0610010F05Rik_RBR2
lnc_inter_chr10_8711	Abca3	15	lnc_inter_chr10_8711_Abca3_DBR3	3	chr10	11716	11780	64	1	13	20	1	13	16	0.2	0.45	lnc_inter_chr10_8711_DBR3_Abca3_RBR1
lnc_inter_chr10_8711	Aebp2	15	lnc_inter_chr10_8711_Aebp2_DBR10	10	chr10	11666	11780	114	1	49	27	1.054183266932271	51.65498007968128	20.959183673469383	0.18316326530612245	0.3126530612244898	lnc_inter_chr10_8711_DBR10_Aebp2_RBR4
lnc_inter_chr10_8711	Apoh	15	lnc_inter_chr10_8711_Apoh_DBR4	4	chr10	11716	11780	64	1	22	25	1.0280373831775702	22.616822429906545	19.863636363636363	0.1831818181818182	0.4709090909090909	lnc_inter_chr10_8711_DBR4_Apoh_RBR1
lnc_inter_chr10_8711	Aen	15	lnc_inter_chr10_8711_Aen_DBR7	7	chr10	11707	11781	74	1	65	40	1.4084507042253522	91.5492957746479	22.923076923076923	0.1924615384615385	0.43984615384615383	lnc_inter_chr10_8711_DBR7_Aen_RBR1
lnc_inter_chr10_8711	Arhgef19	15	lnc_inter_chr10_8711_Arhgef19_DBR3	3	chr10	11650	11781	131	1	51	25	1.0741364785172705	54.78096040438079	20.15686274509804	0.13384313725490196	0.41411764705882353	lnc_inter_chr10_8711_DBR3_Arhgef19_RBR1
lnc_inter_chr10_8711	Ankrd46	15	lnc_inter_chr10_8711_Ankrd46_DBR2	2	chr10	11642	11782	140	1	200	46	1.5524805939925752	310.49611879851506	26.785	0.09551	0.41895	lnc_inter_chr10_8711_DBR2_Ankrd46_RBR1
lnc_inter_chr10_8711	Arap2	15	lnc_inter_chr10_8711_Arap2_DBR3	3	chr10	11668	11782	114	1	52	31	1.2496124031007751	64.9798449612403	20.153846153846153	0.1878846153846154	0.3142307692307692	lnc_inter_chr10_8711_DBR3_Arap2_RBR1
lnc_inter_chr10_8711	Arid1b	15	lnc_inter_chr10_8711_Arid1b_DBR3	3	chr10	11662	11782	120	1	404	57	1.9598297872340424	791.7712340425531	23.952970297029704	0.17742574257425744	0.4532920792079208	lnc_inter_chr10_8711_DBR3_Arid1b_RBR2
lnc_inter_chr10_8711	Abca8a	15	lnc_inter_chr10_8711_Abca8a_DBR6	6	chr10	11642	11784	142	2	1621	110	3.979772405738856	4797.057395954083	22.17523779891546	0.13685869855098232	0.40434838652324656	lnc_inter_chr10_8711_DBR6_Abca8a_RBR3,lnc_inter_chr10_8711_DBR6_Abca8a_RBR4
lnc_inter_chr10_8711	Arpp19	15	lnc_inter_chr10_8711_Arpp19_DBR3	3	chr10	11673	11784	111	1	1332	105	3.5145118733509233	4681.32981530343	27.325825825825827	0.08547597597597598	0.4354504504504504	lnc_inter_chr10_8711_DBR3_Arpp19_RBR1
lnc_inter_chr10_8711	A430005L14Rik	15	lnc_inter_chr10_8711_A430005L14Rik_DBR3	3	chr10	11662	11785	123	1	35	36	1.33051742344245	46.568109820485745	21.742857142857144	0.19542857142857145	0.39685714285714285	lnc_inter_chr10_8711_DBR3_A430005L14Rik_RBR2
lnc_inter_chr10_8711	Ankrd28	15	lnc_inter_chr10_8711_Ankrd28_DBR2	2	chr10	11666	11785	119	1	42	34	1.3958944281524923	58.62756598240469	19.952380952380953	0.17952380952380953	0.43523809523809526	lnc_inter_chr10_8711_DBR2_Ankrd28_RBR1
lnc_inter_chr10_8711	Abcb7	15	lnc_inter_chr10_8711_Abcb7_DBR3	3	chr10	11643	11786	143	2	1019	95	3.5130838352917944	2559.3193443270466	20.733300589390964	0.17324066797642437	0.46891944990176815	lnc_inter_chr10_8711_DBR3_Abcb7_RBR1,lnc_inter_chr10_8711_DBR3_Abcb7_RBR3
lnc_inter_chr10_8711	Adamts6	15	lnc_inter_chr10_8711_Adamts6_DBR11	11	chr10	11649	11786	137	2	672	100	3.715362436137387	1823.0081946481864	20.14157973174367	0.18813785394932936	0.42423994038748136	lnc_inter_chr10_8711_DBR11_Adamts6_RBR2,lnc_inter_chr10_8711_DBR11_Adamts6_RBR5
lnc_inter_chr10_8711	Agtr1a	16	lnc_inter_chr10_8711_Agtr1a_DBR12	12	chr10	11933	11953	20	1	14	52	2.6	36.4	16	0.2	0.4	lnc_inter_chr10_8711_DBR12_Agtr1a_RBR1
lnc_inter_chr10_8711	1600014C10Rik	16	lnc_inter_chr10_8711_1600014C10Rik_DBR1	1	chr10	11934	11955	21	1	2	21	1.024390243902439	2.048780487804878	16.5	0.195	0.195	lnc_inter_chr10_8711_DBR1_1600014C10Rik_RBR1
lnc_inter_chr10_8711	Actn4	16	lnc_inter_chr10_8711_Actn4_DBR1	1	chr10	11934	11955	21	1	2	21	1.024390243902439	2.048780487804878	16.5	0.195	0.14500000000000002	lnc_inter_chr10_8711_DBR1_Actn4_RBR1
lnc_inter_chr10_8711	Adamts6	16	lnc_inter_chr10_8711_Adamts6_DBR12	12	chr10	11933	11955	22	3	11	86	4.155403478756773	19.957513544339893	16.625	0.19375	0.21458333333333332	lnc_inter_chr10_8711_DBR12_Adamts6_RBR1,lnc_inter_chr10_8711_DBR12_Adamts6_RBR2,lnc_inter_chr10_8711_DBR12_Adamts6_RBR3
lnc_inter_chr10_8711	Aebp2	16	lnc_inter_chr10_8711_Aebp2_DBR11	11	chr10	11933	11955	22	2	5	51	2.5121951219512195	7.048780487804878	16.25	0.1975	0.2225	lnc_inter_chr10_8711_DBR11_Aebp2_RBR2,lnc_inter_chr10_8711_DBR11_Aebp2_RBR5
lnc_inter_chr10_8711	Abcd2	16	lnc_inter_chr10_8711_Abcd2_DBR6	6	chr10	11934	11961	27	1	2	27	1.3170731707317074	2.6341463414634148	17	0.17	0.365	lnc_inter_chr10_8711_DBR6_Abcd2_RBR4
lnc_inter_chr10_8711	Ap2m1	17	lnc_inter_chr10_8711_Ap2m1_DBR2	2	chr10	12003	12027	24	1	2	22	1.0731707317073171	2.1463414634146343	16.5	0.195	0.705	lnc_inter_chr10_8711_DBR2_Ap2m1_RBR1
lnc_inter_chr10_8711	Agrn	17	lnc_inter_chr10_8711_Agrn_DBR4	4	chr10	12003	12031	28	1	3	28	1.3548387096774193	4.064516129032258	16.666666666666668	0.19333333333333333	0.7066666666666667	lnc_inter_chr10_8711_DBR4_Agrn_RBR1
lnc_inter_chr10_8711	Arid1b	17	lnc_inter_chr10_8711_Arid1b_DBR4	4	chr10	12003	12033	30	2	3	42	2.1	3.2	16	0.2	0.6875	lnc_inter_chr10_8711_DBR4_Arid1b_RBR1,lnc_inter_chr10_8711_DBR4_Arid1b_RBR3
lnc_inter_chr10_8711	Ar	17	lnc_inter_chr10_8711_Ar_DBR3	3	chr10	12003	12034	31	1	8	36	1.7668711656441718	14.134969325153374	16.375	0.19625	0.65625	lnc_inter_chr10_8711_DBR3_Ar_RBR1
lnc_inter_chr10_8711	Actr2	18	lnc_inter_chr10_8711_Actr2_DBR2	2	chr10	12247	12269	22	1	2	22	1.1	2.2	16	0.2	0.45	lnc_inter_chr10_8711_DBR2_Actr2_RBR2
lnc_inter_chr10_8711	Abcb7	18	lnc_inter_chr10_8711_Abcb7_DBR5	5	chr10	12249	12273	24	1	4	27	1.2705882352941176	5.08235294117647	17.25	0.1875	0.375	lnc_inter_chr10_8711_DBR5_Abcb7_RBR3
lnc_inter_chr10_8711	Arid1b	18	lnc_inter_chr10_8711_Arid1b_DBR5	5	chr10	12250	12273	23	1	2	23	1.15	2.3	16	0.2	0.375	lnc_inter_chr10_8711_DBR5_Arid1b_RBR2
lnc_inter_chr10_8711	2310030G06Rik	18	lnc_inter_chr10_8711_2310030G06Rik_DBR4	4	chr10	12251	12276	25	1	4	37	1.804878048780488	7.219512195121951	16.5	0.195	0.33	lnc_inter_chr10_8711_DBR4_2310030G06Rik_RBR1
lnc_inter_chr10_8711	Asb2	19	lnc_inter_chr10_8711_Asb2_DBR3	3	chr10	13604	13624	20	1	2	23	1.15	2.3	16	0.2	0.15	lnc_inter_chr10_8711_DBR3_Asb2_RBR1
lnc_inter_chr10_8711	A430005L14Rik	19	lnc_inter_chr10_8711_A430005L14Rik_DBR4	4	chr10	13605	13632	27	1	2	26	1.0833333333333333	2.1666666666666665	19.5	0.185	0.1055	lnc_inter_chr10_8711_DBR4_A430005L14Rik_RBR1
lnc_inter_chr10_8711	Ankrd55	19	lnc_inter_chr10_8711_Ankrd55_DBR1	1	chr10	13610	13633	23	1	2	23	1.0952380952380951	2.1904761904761907	17	0.19	0.14	lnc_inter_chr10_8711_DBR1_Ankrd55_RBR1
lnc_inter_chr10_8711	0610010F05Rik	19	lnc_inter_chr10_8711_0610010F05Rik_DBR4	4	chr10	13599	13637	38	1	4	22	1.1	4.4	16	0.2	0.1125	lnc_inter_chr10_8711_DBR4_0610010F05Rik_RBR3
lnc_inter_chr10_8711	Abcg2	19	lnc_inter_chr10_8711_Abcg2_DBR5	5	chr10	13609	13638	29	1	4	23	1.0952380952380951	4.380952380952381	17	0.19	0.14	lnc_inter_chr10_8711_DBR5_Abcg2_RBR1
lnc_inter_chr10_8711	Arap2	19	lnc_inter_chr10_8711_Arap2_DBR4	4	chr10	13603	13638	35	1	13	31	1.4240282685512369	18.51236749116608	17.53846153846154	0.19384615384615383	0.10153846153846154	lnc_inter_chr10_8711_DBR4_Arap2_RBR1
lnc_inter_chr10_8711	Acbd3	19	lnc_inter_chr10_8711_Acbd3_DBR2	2	chr10	13600	13641	41	1	4	27	1.255813953488372	5.023255813953488	17.25	0.1975	0.05675	lnc_inter_chr10_8711_DBR2_Acbd3_RBR1
lnc_inter_chr10_8711	Arsg	19	lnc_inter_chr10_8711_Arsg_DBR2	2	chr10	13613	13641	28	1	3	20	1	3	16	0.2	0	lnc_inter_chr10_8711_DBR2_Arsg_RBR1
lnc_inter_chr10_8711	Anxa5	19	lnc_inter_chr10_8711_Anxa5_DBR3	3	chr10	13613	13642	29	1	9	20	1	9	16	0.2	0	lnc_inter_chr10_8711_DBR3_Anxa5_RBR1
lnc_inter_chr10_8711	Arhgap44	19	lnc_inter_chr10_8711_Arhgap44_DBR1	1	chr10	13605	13642	37	1	7	29	1.3716216216216215	9.601351351351353	17	0.19571428571428573	0.05971428571428571	lnc_inter_chr10_8711_DBR1_Arhgap44_RBR1
lnc_inter_chr10_8711	1600014C10Rik	19	lnc_inter_chr10_8711_1600014C10Rik_DBR2	2	chr10	13613	13643	30	1	5	25	1.2376237623762376	6.188118811881188	16.2	0.198	0.099	lnc_inter_chr10_8711_DBR2_1600014C10Rik_RBR1
lnc_inter_chr10_8711	2900026A02Rik	19	lnc_inter_chr10_8711_2900026A02Rik_DBR3	3	chr10	13603	13643	40	2	38	62	2.8124591983287637	61.01783849066458	17.57088122605364	0.19	0.03731800766283524	lnc_inter_chr10_8711_DBR3_2900026A02Rik_RBR1,lnc_inter_chr10_8711_DBR3_2900026A02Rik_RBR2
lnc_inter_chr10_8711	Aaas	19	lnc_inter_chr10_8711_Aaas_DBR1	1	chr10	13614	13643	29	1	6	20	1	6	16	0.2	0	lnc_inter_chr10_8711_DBR1_Aaas_RBR1
lnc_inter_chr10_8711	Aarsd1	19	lnc_inter_chr10_8711_Aarsd1_DBR2	2	chr10	13610	13643	33	1	19	35	1.5683962264150944	29.79952830188679	18.36842105263158	0.17526315789473684	0	lnc_inter_chr10_8711_DBR2_Aarsd1_RBR1
lnc_inter_chr10_8711	Abca8a	19	lnc_inter_chr10_8711_Abca8a_DBR7	7	chr10	13600	13643	43	2	52	101	4.643505315011667	161.92377495462793	17.22142857142857	0.1884404761904762	0.06815476190476191	lnc_inter_chr10_8711_DBR7_Abca8a_RBR1,lnc_inter_chr10_8711_DBR7_Abca8a_RBR2
lnc_inter_chr10_8711	Acbd4	19	lnc_inter_chr10_8711_Acbd4_DBR6	6	chr10	13603	13643	40	1	40	24	1.1201866977829638	44.807467911318554	17.45	0.1845	0.002375	lnc_inter_chr10_8711_DBR6_Acbd4_RBR1
lnc_inter_chr10_8711	Actn4	19	lnc_inter_chr10_8711_Actn4_DBR2	2	chr10	13603	13643	40	1	20	21	1.0096153846153846	20.192307692307693	17.15	0.17450000000000002	0.0411	lnc_inter_chr10_8711_DBR2_Actn4_RBR1
lnc_inter_chr10_8711	Actr10	19	lnc_inter_chr10_8711_Actr10_DBR1	1	chr10	13603	13643	40	1	9	22	1.087912087912088	9.791208791208792	16.444444444444443	0.18666666666666668	0.099	lnc_inter_chr10_8711_DBR1_Actr10_RBR1
lnc_inter_chr10_8711	Actr1a	19	lnc_inter_chr10_8711_Actr1a_DBR3	3	chr10	13603	13643	40	1	12	41	1.921875	23.0625	17.25	0.19083333333333333	0.03533333333333333	lnc_inter_chr10_8711_DBR3_Actr1a_RBR1
lnc_inter_chr10_8711	Actr5	19	lnc_inter_chr10_8711_Actr5_DBR3	3	chr10	13603	13643	40	3	16	84	3.792056074766355	22.67056074766355	18.1	0.19366666666666668	0.0547	lnc_inter_chr10_8711_DBR3_Actr5_RBR1,lnc_inter_chr10_8711_DBR3_Actr5_RBR2,lnc_inter_chr10_8711_DBR3_Actr5_RBR3
lnc_inter_chr10_8711	Adh5	19	lnc_inter_chr10_8711_Adh5_DBR1	1	chr10	13612	13643	31	2	22	68	3.048588731097496	35.23639196798527	18.17857142857143	0.19223214285714285	0.002125	lnc_inter_chr10_8711_DBR1_Adh5_RBR1,lnc_inter_chr10_8711_DBR1_Adh5_RBR2
lnc_inter_chr10_8711	Ado	19	lnc_inter_chr10_8711_Ado_DBR1	1	chr10	13604	13643	39	1	5	21	1.019417475728155	5.097087378640777	16.8	0.184	0.106	lnc_inter_chr10_8711_DBR1_Ado_RBR1
lnc_inter_chr10_8711	Afg3l2	19	lnc_inter_chr10_8711_Afg3l2_DBR3	3	chr10	13613	13643	30	1	10	21	1.0344827586206895	10.344827586206897	16.3	0.197	0	lnc_inter_chr10_8711_DBR3_Afg3l2_RBR1
lnc_inter_chr10_8711	Aggf1	19	lnc_inter_chr10_8711_Aggf1_DBR2	2	chr10	13604	13643	39	1	11	28	1.232	13.552	18.272727272727273	0.1963636363636364	0.02754545454545454	lnc_inter_chr10_8711_DBR2_Aggf1_RBR1
lnc_inter_chr10_8711	Agpat2	19	lnc_inter_chr10_8711_Agpat2_DBR2	2	chr10	13603	13643	40	1	7	21	1.027972027972028	7.195804195804197	16.857142857142858	0.1742857142857143	0.04914285714285715	lnc_inter_chr10_8711_DBR2_Agpat2_RBR1
lnc_inter_chr10_8711	Ahcyl2	19	lnc_inter_chr10_8711_Ahcyl2_DBR2	2	chr10	13603	13643	40	1	7	23	1.038709677419355	7.270967741935484	18.285714285714285	0.17142857142857143	0.045	lnc_inter_chr10_8711_DBR2_Ahcyl2_RBR1
lnc_inter_chr10_8711	Amigo2	19	lnc_inter_chr10_8711_Amigo2_DBR2	2	chr10	13603	13643	40	1	70	36	1.5309842041312272	107.1688942891859	19.071428571428573	0.18842857142857145	0	lnc_inter_chr10_8711_DBR2_Amigo2_RBR1
lnc_inter_chr10_8711	Ank2	19	lnc_inter_chr10_8711_Ank2_DBR1	1	chr10	13614	13643	29	1	6	20	1	6	16	0.2	0	lnc_inter_chr10_8711_DBR1_Ank2_RBR1
lnc_inter_chr10_8711	Ankrd54	19	lnc_inter_chr10_8711_Ankrd54_DBR3	3	chr10	13599	13643	44	1	169	33	1.1510835913312694	194.53312693498452	24.609467455621303	0.13945562130177516	0	lnc_inter_chr10_8711_DBR3_Ankrd54_RBR1
lnc_inter_chr10_8711	Arl13b	19	lnc_inter_chr10_8711_Arl13b_DBR2	2	chr10	13603	13643	40	2	7	52	2.290270357778857	8.020236360692893	18.375	0.18958333333333333	0.07966666666666666	lnc_inter_chr10_8711_DBR2_Arl13b_RBR1,lnc_inter_chr10_8711_DBR2_Arl13b_RBR2
lnc_inter_chr10_8711	Arpc2	19	lnc_inter_chr10_8711_Arpc2_DBR3	3	chr10	13599	13643	44	1	122	50	2.024560238964487	246.9963491536674	20.16393442622951	0.18327868852459017	2.7049180327868856e-4	lnc_inter_chr10_8711_DBR3_Arpc2_RBR1
lnc_inter_chr10_8711	Arrdc2	19	lnc_inter_chr10_8711_Arrdc2_DBR3	3	chr10	13603	13643	40	1	7	24	1.1125827814569536	7.788079470198674	17.714285714285715	0.17857142857142858	0.06571428571428571	lnc_inter_chr10_8711_DBR3_Arrdc2_RBR1
lnc_inter_chr10_8711	Arsa	19	lnc_inter_chr10_8711_Arsa_DBR2	2	chr10	13607	13643	36	1	12	22	1.0602409638554218	12.722891566265062	16.75	0.1925	0.00791666666666666	lnc_inter_chr10_8711_DBR2_Arsa_RBR1
lnc_inter_chr10_8711	Arsb	19	lnc_inter_chr10_8711_Arsb_DBR3	3	chr10	13603	13643	40	1	81	26	1.2159353348729791	98.49076212471132	18.061728395061728	0.1527777777777778	0	lnc_inter_chr10_8711_DBR3_Arsb_RBR1
lnc_inter_chr10_8711	1110004F10Rik	19	lnc_inter_chr10_8711_1110004F10Rik_DBR2	2	chr10	13602	13644	42	1	12	24	1.161290322580645	13.93548387096774	16.666666666666668	0.19333333333333333	0.0485	lnc_inter_chr10_8711_DBR2_1110004F10Rik_RBR1
lnc_inter_chr10_8711	2310030G06Rik	19	lnc_inter_chr10_8711_2310030G06Rik_DBR5	5	chr10	13609	13644	35	1	4	44	2.2	8.8	16	0.2	0.1125	lnc_inter_chr10_8711_DBR5_2310030G06Rik_RBR1
lnc_inter_chr10_8711	2510039O18Rik	19	lnc_inter_chr10_8711_2510039O18Rik_DBR3	3	chr10	13603	13644	41	2	8	52	2.4238482384823845	9.695392953929538	17.375	0.19125	0.07175	lnc_inter_chr10_8711_DBR3_2510039O18Rik_RBR1,lnc_inter_chr10_8711_DBR3_2510039O18Rik_RBR3
lnc_inter_chr10_8711	Abcd2	19	lnc_inter_chr10_8711_Abcd2_DBR7	7	chr10	13603	13644	41	2	23	60	2.565201101210354	29.00500105885611	18.9375	0.1923214285714286	0.02534375	lnc_inter_chr10_8711_DBR7_Abcd2_RBR2,lnc_inter_chr10_8711_DBR7_Abcd2_RBR3
lnc_inter_chr10_8711	Aen	19	lnc_inter_chr10_8711_Aen_DBR8	8	chr10	13599	13644	45	3	66	87	3.903977043168374	100.501507319044	17.909876543209876	0.1907037037037037	0.02731481481481481	lnc_inter_chr10_8711_DBR8_Aen_RBR2,lnc_inter_chr10_8711_DBR8_Aen_RBR3,lnc_inter_chr10_8711_DBR8_Aen_RBR4
lnc_inter_chr10_8711	Ago1	19	lnc_inter_chr10_8711_Ago1_DBR1	1	chr10	13607	13644	37	1	15	21	1.0063897763578276	15.095846645367413	17	0.18466666666666667	0.01613333333333333	lnc_inter_chr10_8711_DBR1_Ago1_RBR1
lnc_inter_chr10_8711	Alyref	19	lnc_inter_chr10_8711_Alyref_DBR3	3	chr10	13603	13644	41	1	24	32	1.4941634241245136	35.85992217898833	17.375	0.18916666666666668	0.00766666666666666	lnc_inter_chr10_8711_DBR3_Alyref_RBR1
lnc_inter_chr10_8711	Aox3	19	lnc_inter_chr10_8711_Aox3_DBR6	6	chr10	13604	13644	40	2	13	48	2.363592233009709	15.585922330097086	16.583333333333336	0.18283333333333335	0.07116666666666667	lnc_inter_chr10_8711_DBR6_Aox3_RBR2,lnc_inter_chr10_8711_DBR6_Aox3_RBR3
lnc_inter_chr10_8711	Aqr	19	lnc_inter_chr10_8711_Aqr_DBR1	1	chr10	13602	13644	42	2	4	42	2.0161290322580645	4.048387096774194	16.833333333333336	0.19166666666666665	0.07133333333333333	lnc_inter_chr10_8711_DBR1_Aqr_RBR1,lnc_inter_chr10_8711_DBR1_Aqr_RBR2
lnc_inter_chr10_8711	2610507B11Rik	19	lnc_inter_chr10_8711_2610507B11Rik_DBR5	5	chr10	13599	13646	47	2	150	64	2.512495147166664	204.16031604526435	20.6734693877551	0.1810748299319728	0.00664285714285714	lnc_inter_chr10_8711_DBR5_2610507B11Rik_RBR1,lnc_inter_chr10_8711_DBR5_2610507B11Rik_RBR2
lnc_inter_chr10_8711	Agrn	19	lnc_inter_chr10_8711_Agrn_DBR5	5	chr10	13597	13646	49	1	77	26	1.1203133743704534	86.26412982652491	19.376623376623375	0.1647012987012987	0.0099090909090909	lnc_inter_chr10_8711_DBR5_Agrn_RBR2
lnc_inter_chr10_8711	Agtr1a	19	lnc_inter_chr10_8711_Agtr1a_DBR14	14	chr10	13598	13646	48	1	232	138	4.861958997722096	1127.974487471526	23.517241379310345	0.1727586206896552	0.10080603448275864	lnc_inter_chr10_8711_DBR14_Agtr1a_RBR1
lnc_inter_chr10_8711	Akirin2	19	lnc_inter_chr10_8711_Akirin2_DBR5	5	chr10	13599	13646	47	1	77	24	1.0535917901938427	81.12656784492589	19.337662337662337	0.15164935064935064	0.00503896103896103	lnc_inter_chr10_8711_DBR5_Akirin2_RBR1
lnc_inter_chr10_8711	Alg6	19	lnc_inter_chr10_8711_Alg6_DBR4	4	chr10	13601	13646	45	1	74	27	1.1589327146171693	85.76102088167053	20.24324324324324	0.12932432432432434	0.00425675675675675	lnc_inter_chr10_8711_DBR4_Alg6_RBR1
lnc_inter_chr10_8711	Anapc15	19	lnc_inter_chr10_8711_Anapc15_DBR7	7	chr10	13599	13646	47	1	13	25	1.1904761904761905	15.476190476190476	17	0.19	0.08353846153846153	lnc_inter_chr10_8711_DBR7_Anapc15_RBR3
lnc_inter_chr10_8711	Arel1	19	lnc_inter_chr10_8711_Arel1_DBR2	2	chr10	13603	13646	43	3	22	81	3.5317118226600988	27.163177339901477	18.38888888888889	0.19433333333333333	0.06904444444444445	lnc_inter_chr10_8711_DBR2_Arel1_RBR2,lnc_inter_chr10_8711_DBR2_Arel1_RBR3,lnc_inter_chr10_8711_DBR2_Arel1_RBR4
lnc_inter_chr10_8711	Arl8b	19	lnc_inter_chr10_8711_Arl8b_DBR7	7	chr10	13590	13646	56	2	73	69	2.949273141659089	111.49354024640004	18.837344028520494	0.18913101604278076	0.05274331550802139	lnc_inter_chr10_8711_DBR7_Arl8b_RBR1,lnc_inter_chr10_8711_DBR7_Arl8b_RBR2
lnc_inter_chr10_8711	Acp6	19	lnc_inter_chr10_8711_Acp6_DBR8	8	chr10	13593	13648	55	3	291	123	4.982138998448441	566.3931176490187	19.636664152840623	0.18716729512317748	0.0281982905982906	lnc_inter_chr10_8711_DBR8_Acp6_RBR1,lnc_inter_chr10_8711_DBR8_Acp6_RBR2,lnc_inter_chr10_8711_DBR8_Acp6_RBR3
lnc_inter_chr10_8711	Actr8	19	lnc_inter_chr10_8711_Actr8_DBR5	5	chr10	13596	13648	52	1	327	59	2.028919970554212	663.4568303712273	23.813455657492355	0.1809235474006116	0.00597859327217125	lnc_inter_chr10_8711_DBR5_Actr8_RBR1
lnc_inter_chr10_8711	Aebp2	19	lnc_inter_chr10_8711_Aebp2_DBR12	12	chr10	13590	13648	58	3	319	106	4.362390965719097	627.6563926898165	18.96352502662407	0.1912007454739084	0.05676943556975506	lnc_inter_chr10_8711_DBR12_Aebp2_RBR1,lnc_inter_chr10_8711_DBR12_Aebp2_RBR2,lnc_inter_chr10_8711_DBR12_Aebp2_RBR3
lnc_inter_chr10_8711	Antxr2	19	lnc_inter_chr10_8711_Antxr2_DBR7	7	chr10	13599	13648	49	2	105	59	2.5571979010635992	128.31337082779865	19.094065656565657	0.17509217171717173	0.03334027777777778	lnc_inter_chr10_8711_DBR7_Antxr2_RBR1,lnc_inter_chr10_8711_DBR7_Antxr2_RBR2
lnc_inter_chr10_8711	Ap2m1	19	lnc_inter_chr10_8711_Ap2m1_DBR3	3	chr10	13603	13648	45	1	16	22	1.0445103857566769	16.712166172106826	17.125	0.18625	0.0235	lnc_inter_chr10_8711_DBR3_Ap2m1_RBR2
lnc_inter_chr10_8711	Actb	19	lnc_inter_chr10_8711_Actb_DBR11	11	chr10	13593	13649	56	1	178	51	1.856441717791411	330.44662576687114	22.54494382022472	0.1801685393258427	0.03630337078651685	lnc_inter_chr10_8711_DBR11_Actb_RBR1
lnc_inter_chr10_8711	Anapc1	19	lnc_inter_chr10_8711_Anapc1_DBR4	4	chr10	13598	13649	51	2	101	56	2.3677811550151975	137.77811550151975	19	0.18179	0.05693	lnc_inter_chr10_8711_DBR4_Anapc1_RBR1,lnc_inter_chr10_8711_DBR4_Anapc1_RBR2
lnc_inter_chr10_8711	Anxa7	19	lnc_inter_chr10_8711_Anxa7_DBR5	5	chr10	13599	13649	50	1	375	44	1.5056118258965234	564.6044347111963	24.930666666666667	0.1455546666666667	0.00334666666666666	lnc_inter_chr10_8711_DBR5_Anxa7_RBR1
lnc_inter_chr10_8711	Ap1g1	19	lnc_inter_chr10_8711_Ap1g1_DBR3	3	chr10	13599	13649	50	1	106	39	1.404211956521739	148.84646739130434	23.69811320754717	0.1454433962264151	0.0090754716981132	lnc_inter_chr10_8711_DBR3_Ap1g1_RBR1
lnc_inter_chr10_8711	Arcn1	19	lnc_inter_chr10_8711_Arcn1_DBR5	5	chr10	13596	13649	53	1	141	37	1.3295107033639144	187.46100917431193	23.340425531914892	0.16176595744680852	0.00931205673758865	lnc_inter_chr10_8711_DBR5_Arcn1_RBR1
lnc_inter_chr10_8711	Arl5a	19	lnc_inter_chr10_8711_Arl5a_DBR4	4	chr10	13599	13649	50	1	117	38	1.4100856327307327	164.98001902949574	22.299145299145295	0.17165811965811967	0.01164957264957265	lnc_inter_chr10_8711_DBR4_Arl5a_RBR1
