# RNA-ID	RBS-start	RBS-end	DNA-ID	DBS-start	DBS-end	Score	Error-rate	Errors                   	Motif	Strand	Orientation	Guanine-rate
lnc_inter_chr10_8711	11732	11762	chr1:58112183-58112213	0	30	25	0.17	d4d10d16d22d28	Y	-	P	0.33
lnc_inter_chr10_8711	11734	11764	chr1:58112183-58112213	0	30	25	0.17	d4d10d16d22d28	Y	-	P	0.33
lnc_inter_chr10_8711	11736	11766	chr1:58112183-58112213	0	30	24	0.2	o1d4d10d16d22d28	Y	-	P	0.33
lnc_inter_chr10_8711	11738	11768	chr1:58112183-58112213	0	30	24	0.2	o3d4d10d16d22d28	Y	-	P	0.33
lnc_inter_chr10_8711	11740	11770	chr1:58112183-58112213	0	30	24	0.2	d4o5d10d16d22d28	Y	-	P	0.33
lnc_inter_chr10_8711	11742	11772	chr1:58112183-58112213	0	30	24	0.2	d4o7d10d16d22d28	Y	-	P	0.33
lnc_inter_chr10_8711	18410	18440	chr1:58112183-58112213	0	30	25	0.17	d4d10d16d22d28	M	-	P	0.33
lnc_inter_chr10_8711	18414	18444	chr1:58112183-58112213	0	30	24	0.2	o2d4d10d16d22d28	M	-	P	0.3
lnc_inter_chr10_8711	18419	18449	chr1:58112183-58112213	0	30	24	0.2	d4d10d16b22o26d28	M	-	A	0.3
lnc_inter_chr10_8711	18417	18447	chr1:58112183-58112213	0	30	24	0.2	d4d10d16d22o24b28	M	-	A	0.3
lnc_inter_chr10_8711	18415	18445	chr1:58112183-58112213	0	30	24	0.2	d4d10d16d22o26d28	M	-	A	0.3
lnc_inter_chr10_8711	18413	18443	chr1:58112183-58112213	0	30	25	0.17	d4d10d16d22b28	M	-	A	0.33
lnc_inter_chr10_8711	18411	18441	chr1:58112183-58112213	0	30	25	0.17	d4d10d16d22d28	M	-	A	0.33
lnc_inter_chr10_8711	11688	11715	chr1:58112184-58112211	0	27	22	0.19	d3b9d15o19d21	Y	-	P	0.3
lnc_inter_chr10_8711	11698	11725	chr1:58112184-58112211	0	27	22	0.19	d3b9d15o19d21	Y	-	P	0.3
lnc_inter_chr10_8711	4653	4680	chr1:58112184-58112211	0	27	22	0.19	o1d3d9d15d21	R	-	A	0.3
lnc_inter_chr10_8711	11675	11705	chr1:58112184-58112214	0	30	24	0.2	d3b9d15o19d21d27	Y	-	P	0.3
lnc_inter_chr10_8711	11707	11737	chr1:58112184-58112214	0	30	24	0.2	d3d9o11d15b21d27	Y	-	P	0.3
lnc_inter_chr10_8711	11711	11741	chr1:58112184-58112214	0	30	24	0.2	d3d9b15d21o25d27	Y	-	P	0.3
lnc_inter_chr10_8711	11713	11743	chr1:58112184-58112214	0	30	24	0.2	d3d9d15o17d21b27	Y	-	P	0.3
lnc_inter_chr10_8711	11717	11747	chr1:58112184-58112214	0	30	25	0.17	d3d9d15b21d27	Y	-	P	0.33
lnc_inter_chr10_8711	11719	11749	chr1:58112184-58112214	0	30	24	0.2	d3d9d15d21o23d27	Y	-	P	0.3
lnc_inter_chr10_8711	11721	11751	chr1:58112184-58112214	0	30	24	0.2	d3d9d15d21o25d27	Y	-	P	0.3
lnc_inter_chr10_8711	11723	11753	chr1:58112184-58112214	0	30	25	0.17	d3d9d15d21b27	Y	-	P	0.33
lnc_inter_chr10_8711	11727	11757	chr1:58112184-58112214	0	30	25	0.17	d3d9d15d21d27	Y	-	P	0.33
lnc_inter_chr10_8711	11729	11759	chr1:58112184-58112214	0	30	25	0.17	d3d9d15d21d27	Y	-	P	0.33
lnc_inter_chr10_8711	11731	11761	chr1:58112184-58112214	0	30	25	0.17	d3d9d15d21d27	Y	-	P	0.33
lnc_inter_chr10_8711	11733	11763	chr1:58112184-58112214	0	30	25	0.17	d3d9d15d21d27	Y	-	P	0.33
lnc_inter_chr10_8711	11737	11767	chr1:58112184-58112214	0	30	24	0.2	o2d3d9d15d21d27	Y	-	P	0.33
lnc_inter_chr10_8711	11739	11769	chr1:58112184-58112214	0	30	24	0.2	d3o4d9d15d21d27	Y	-	P	0.33
lnc_inter_chr10_8711	11741	11771	chr1:58112184-58112214	0	30	24	0.2	d3o6d9d15d21d27	Y	-	P	0.33
lnc_inter_chr10_8711	4651	4681	chr1:58112184-58112214	0	30	24	0.2	o1b3d9d15d21d27	R	-	A	0.3
lnc_inter_chr10_8711	18411	18441	chr1:58112184-58112214	0	30	25	0.17	d3d9d15d21d27	M	-	P	0.33
lnc_inter_chr10_8711	18413	18443	chr1:58112184-58112214	0	30	24	0.2	o1d3d9d15d21d27	M	-	P	0.3
lnc_inter_chr10_8711	18415	18445	chr1:58112184-58112214	0	30	25	0.17	b3d9d15d21d27	M	-	P	0.33
lnc_inter_chr10_8711	18419	18449	chr1:58112184-58112214	0	30	24	0.2	b3o7d9d15d21d27	M	-	P	0.3
lnc_inter_chr10_8711	18418	18448	chr1:58112184-58112214	0	30	24	0.2	d3d9d15d21o23b27	M	-	A	0.3
lnc_inter_chr10_8711	18414	18444	chr1:58112184-58112214	0	30	25	0.17	d3d9d15d21b27	M	-	A	0.33
lnc_inter_chr10_8711	18410	18440	chr1:58112184-58112214	0	30	25	0.17	d3d9d15d21d27	M	-	A	0.33
lnc_inter_chr10_8711	11674	11704	chr1:58112185-58112215	0	30	24	0.2	d2b8d14o18d20d26	Y	-	P	0.3
lnc_inter_chr10_8711	11706	11736	chr1:58112185-58112215	0	30	24	0.2	d2d8o10d14b20d26	Y	-	P	0.3
lnc_inter_chr10_8711	11710	11740	chr1:58112185-58112215	0	30	24	0.2	d2d8b14d20o24d26	Y	-	P	0.3
lnc_inter_chr10_8711	11712	11742	chr1:58112185-58112215	0	30	24	0.2	d2d8d14o16d20b26	Y	-	P	0.3
lnc_inter_chr10_8711	11716	11746	chr1:58112185-58112215	0	30	25	0.17	d2d8d14b20d26	Y	-	P	0.33
lnc_inter_chr10_8711	11718	11748	chr1:58112185-58112215	0	30	24	0.2	d2d8d14d20o22d26	Y	-	P	0.3
lnc_inter_chr10_8711	11720	11750	chr1:58112185-58112215	0	30	24	0.2	d2d8d14d20o24d26	Y	-	P	0.3
lnc_inter_chr10_8711	11722	11752	chr1:58112185-58112215	0	30	25	0.17	d2d8d14d20b26	Y	-	P	0.33
lnc_inter_chr10_8711	11724	11754	chr1:58112185-58112215	0	30	24	0.2	d2d8d14d20d26o28	Y	-	P	0.3
lnc_inter_chr10_8711	11726	11756	chr1:58112185-58112215	0	30	25	0.17	d2d8d14d20d26	Y	-	P	0.33
lnc_inter_chr10_8711	11728	11758	chr1:58112185-58112215	0	30	25	0.17	d2d8d14d20d26	Y	-	P	0.33
lnc_inter_chr10_8711	11730	11760	chr1:58112185-58112215	0	30	25	0.17	d2d8d14d20d26	Y	-	P	0.33
lnc_inter_chr10_8711	11732	11762	chr1:58112185-58112215	0	30	25	0.17	d2d8d14d20d26	Y	-	P	0.33
lnc_inter_chr10_8711	11734	11764	chr1:58112185-58112215	0	30	25	0.17	d2d8d14d20d26	Y	-	P	0.33
lnc_inter_chr10_8711	11736	11766	chr1:58112185-58112215	0	30	24	0.2	o1d2d8d14d20d26	Y	-	P	0.33
lnc_inter_chr10_8711	11738	11768	chr1:58112185-58112215	0	30	24	0.2	d2o3d8d14d20d26	Y	-	P	0.33
lnc_inter_chr10_8711	11740	11770	chr1:58112185-58112215	0	30	24	0.2	d2o5d8d14d20d26	Y	-	P	0.33
lnc_inter_chr10_8711	11742	11772	chr1:58112185-58112215	0	30	24	0.2	d2o7d8d14d20d26	Y	-	P	0.33
lnc_inter_chr10_8711	18410	18440	chr1:58112185-58112215	0	30	25	0.17	d2d8d14d20d26	M	-	P	0.33
lnc_inter_chr10_8711	18414	18444	chr1:58112185-58112215	0	30	25	0.17	b2d8d14d20d26	M	-	P	0.33
lnc_inter_chr10_8711	18418	18448	chr1:58112185-58112215	0	30	24	0.2	b2o6d8d14d20d26	M	-	P	0.3
lnc_inter_chr10_8711	18419	18449	chr1:58112185-58112215	0	30	24	0.2	d2d8d14d20o22b26	M	-	A	0.3
lnc_inter_chr10_8711	18415	18445	chr1:58112185-58112215	0	30	25	0.17	d2d8d14d20b26	M	-	A	0.33
lnc_inter_chr10_8711	18413	18443	chr1:58112185-58112215	0	30	24	0.2	d2d8d14d20d26o28	M	-	A	0.3
lnc_inter_chr10_8711	18411	18441	chr1:58112185-58112215	0	30	25	0.17	d2d8d14d20d26	M	-	A	0.33
lnc_inter_chr10_8711	11690	11715	chr1:58112186-58112211	0	25	20	0.2	d1d7o9d13b19	Y	-	P	0.28
lnc_inter_chr10_8711	11700	11725	chr1:58112186-58112211	0	25	20	0.2	d1d7o9d13b19	Y	-	P	0.28
lnc_inter_chr10_8711	11673	11703	chr1:58112186-58112216	0	30	24	0.2	d1b7d13o17d19d25	Y	-	P	0.3
lnc_inter_chr10_8711	11675	11705	chr1:58112186-58112216	0	30	24	0.2	d1d7o9d13b19d25	Y	-	P	0.3
lnc_inter_chr10_8711	11709	11739	chr1:58112186-58112216	0	30	24	0.2	d1d7b13d19o23d25	Y	-	P	0.3
lnc_inter_chr10_8711	11711	11741	chr1:58112186-58112216	0	30	24	0.2	d1d7d13o15d19b25	Y	-	P	0.3
lnc_inter_chr10_8711	11717	11747	chr1:58112186-58112216	0	30	24	0.2	d1d7d13d19o21d25	Y	-	P	0.3
lnc_inter_chr10_8711	11719	11749	chr1:58112186-58112216	0	30	24	0.2	d1d7d13d19o23d25	Y	-	P	0.3
lnc_inter_chr10_8711	11721	11751	chr1:58112186-58112216	0	30	25	0.17	d1d7d13d19b25	Y	-	P	0.33
lnc_inter_chr10_8711	11723	11753	chr1:58112186-58112216	0	30	24	0.2	d1d7d13d19d25o27	Y	-	P	0.3
lnc_inter_chr10_8711	11727	11757	chr1:58112186-58112216	0	30	25	0.17	d1d7d13d19d25	Y	-	P	0.33
lnc_inter_chr10_8711	11729	11759	chr1:58112186-58112216	0	30	25	0.17	d1d7d13d19d25	Y	-	P	0.33
lnc_inter_chr10_8711	11731	11761	chr1:58112186-58112216	0	30	25	0.17	d1d7d13d19d25	Y	-	P	0.33
lnc_inter_chr10_8711	11733	11763	chr1:58112186-58112216	0	30	25	0.17	d1d7d13d19d25	Y	-	P	0.33
lnc_inter_chr10_8711	11737	11767	chr1:58112186-58112216	0	30	24	0.2	d1o2d7d13d19d25	Y	-	P	0.33
lnc_inter_chr10_8711	11739	11769	chr1:58112186-58112216	0	30	24	0.2	d1o4d7d13d19d25	Y	-	P	0.33
lnc_inter_chr10_8711	11741	11771	chr1:58112186-58112216	0	30	24	0.2	d1o6d7d13d19d25	Y	-	P	0.33
lnc_inter_chr10_8711	4651	4681	chr1:58112186-58112216	0	30	24	0.2	b1o3d7d13d19d25	R	-	A	0.3
lnc_inter_chr10_8711	18411	18441	chr1:58112186-58112216	0	30	25	0.17	d1d7d13d19d25	M	-	P	0.33
lnc_inter_chr10_8711	18413	18443	chr1:58112186-58112216	0	30	25	0.17	b1d7d13d19d25	M	-	P	0.33
lnc_inter_chr10_8711	18415	18445	chr1:58112186-58112216	0	30	24	0.2	d1o3d7d13d19d25	M	-	P	0.3
lnc_inter_chr10_8711	18417	18447	chr1:58112186-58112216	0	30	24	0.2	b1o5d7d13d19d25	M	-	P	0.3
lnc_inter_chr10_8711	18419	18449	chr1:58112186-58112216	0	30	24	0.2	d1o3b7d13d19d25	M	-	P	0.3
lnc_inter_chr10_8711	18414	18444	chr1:58112186-58112216	0	30	24	0.2	d1d7d13d19d25o27	M	-	A	0.3
lnc_inter_chr10_8711	18410	18440	chr1:58112186-58112216	0	30	25	0.17	d1d7d13d19d25	M	-	A	0.33
lnc_inter_chr10_8711	11673	11693	chr1:58112188-58112208	0	20	16	0.2	d5o7d11d17	Y	-	P	0.3
lnc_inter_chr10_8711	11686	11711	chr1:58112188-58112213	0	25	20	0.2	b5d11o15d17d23	Y	-	P	0.28
lnc_inter_chr10_8711	11696	11721	chr1:58112188-58112213	0	25	20	0.2	b5d11o15d17d23	Y	-	P	0.28
lnc_inter_chr10_8711	11686	11713	chr1:58112188-58112215	0	27	22	0.19	d5o7d11b17d23	Y	-	P	0.3
lnc_inter_chr10_8711	11696	11723	chr1:58112188-58112215	0	27	22	0.19	d5o7d11b17d23	Y	-	P	0.3
lnc_inter_chr10_8711	11674	11703	chr1:58112188-58112217	0	29	24	0.17	d5o7d11b17d23	Y	-	P	0.31
lnc_inter_chr10_8711	11708	11737	chr1:58112188-58112217	0	29	24	0.17	d5b11d17o21d23	Y	-	P	0.31
lnc_inter_chr10_8711	11710	11739	chr1:58112188-58112217	0	29	24	0.17	d5d11o13d17b23	Y	-	P	0.31
lnc_inter_chr10_8711	11714	11743	chr1:58112188-58112217	0	29	24	0.17	d5d11b17d23o27	Y	-	P	0.31
lnc_inter_chr10_8711	11716	11745	chr1:58112188-58112217	0	29	24	0.17	d5d11d17o19d23	Y	-	P	0.31
lnc_inter_chr10_8711	11718	11747	chr1:58112188-58112217	0	29	24	0.17	d5d11d17o21d23	Y	-	P	0.31
lnc_inter_chr10_8711	11720	11749	chr1:58112188-58112217	0	29	25	0.14	d5d11d17b23	Y	-	P	0.34
lnc_inter_chr10_8711	11722	11751	chr1:58112188-58112217	0	29	24	0.17	d5d11d17d23o25	Y	-	P	0.31
lnc_inter_chr10_8711	11724	11753	chr1:58112188-58112217	0	29	24	0.17	d5d11d17d23o27	Y	-	P	0.31
lnc_inter_chr10_8711	11726	11755	chr1:58112188-58112217	0	29	25	0.14	d5d11d17d23	Y	-	P	0.34
lnc_inter_chr10_8711	11728	11757	chr1:58112188-58112217	0	29	25	0.14	d5d11d17d23	Y	-	P	0.34
lnc_inter_chr10_8711	11730	11759	chr1:58112188-58112217	0	29	25	0.14	d5d11d17d23	Y	-	P	0.34
lnc_inter_chr10_8711	11732	11761	chr1:58112188-58112217	0	29	25	0.14	d5d11d17d23	Y	-	P	0.34
lnc_inter_chr10_8711	11734	11763	chr1:58112188-58112217	0	29	25	0.14	d5d11d17d23	Y	-	P	0.34
lnc_inter_chr10_8711	11738	11767	chr1:58112188-58112217	0	29	24	0.17	o2d5d11d17d23	Y	-	P	0.34
lnc_inter_chr10_8711	11740	11769	chr1:58112188-58112217	0	29	24	0.17	o4d5d11d17d23	Y	-	P	0.34
lnc_inter_chr10_8711	11742	11771	chr1:58112188-58112217	0	29	24	0.17	d5o6d11d17d23	Y	-	P	0.34
lnc_inter_chr10_8711	18410	18439	chr1:58112188-58112217	0	29	25	0.14	d5d11d17d23	M	-	P	0.34
lnc_inter_chr10_8711	18412	18441	chr1:58112188-58112217	0	29	25	0.14	d5d11d17d23	M	-	P	0.34
lnc_inter_chr10_8711	18414	18443	chr1:58112188-58112217	0	29	24	0.17	o1d5d11d17d23	M	-	P	0.31
lnc_inter_chr10_8711	18416	18445	chr1:58112188-58112217	0	29	24	0.17	o3d5d11d17d23	M	-	P	0.31
lnc_inter_chr10_8711	18418	18447	chr1:58112188-58112217	0	29	24	0.17	o1b5d11d17d23	M	-	P	0.31
lnc_inter_chr10_8711	18416	18445	chr1:58112188-58112217	0	29	24	0.17	d5d11d17d23o25	M	-	A	0.31
lnc_inter_chr10_8711	18414	18443	chr1:58112188-58112217	0	29	24	0.17	d5d11d17d23o27	M	-	A	0.31
lnc_inter_chr10_8711	18412	18441	chr1:58112188-58112217	0	29	25	0.14	d5d11d17d23	M	-	A	0.34
lnc_inter_chr10_8711	18410	18439	chr1:58112188-58112217	0	29	25	0.14	d5d11d17d23	M	-	A	0.34
lnc_inter_chr10_8711	11706	11736	chr1:58112189-58112219	0	30	24	0.2	d4b10d16o20d22d28	Y	-	P	0.3
lnc_inter_chr10_8711	11708	11738	chr1:58112189-58112219	0	30	24	0.2	d4d10o12d16b22d28	Y	-	P	0.3
lnc_inter_chr10_8711	11712	11742	chr1:58112189-58112219	0	30	24	0.2	d4d10b16d22o26d28	Y	-	P	0.3
lnc_inter_chr10_8711	11714	11744	chr1:58112189-58112219	0	30	24	0.2	d4d10d16o18d22b28	Y	-	P	0.3
lnc_inter_chr10_8711	11716	11746	chr1:58112189-58112219	0	30	24	0.2	d4d10d16o20d22d28	Y	-	P	0.3
lnc_inter_chr10_8711	11718	11748	chr1:58112189-58112219	0	30	25	0.17	d4d10d16b22d28	Y	-	P	0.33
lnc_inter_chr10_8711	11720	11750	chr1:58112189-58112219	0	30	24	0.2	d4d10d16d22o24d28	Y	-	P	0.3
lnc_inter_chr10_8711	11722	11752	chr1:58112189-58112219	0	30	24	0.2	d4d10d16d22o26d28	Y	-	P	0.3
lnc_inter_chr10_8711	11724	11754	chr1:58112189-58112219	0	30	25	0.17	d4d10d16d22b28	Y	-	P	0.33
lnc_inter_chr10_8711	11726	11756	chr1:58112189-58112219	0	30	25	0.17	d4d10d16d22d28	Y	-	P	0.33
lnc_inter_chr10_8711	11728	11758	chr1:58112189-58112219	0	30	25	0.17	d4d10d16d22d28	Y	-	P	0.33
lnc_inter_chr10_8711	11730	11760	chr1:58112189-58112219	0	30	25	0.17	d4d10d16d22d28	Y	-	P	0.33
lnc_inter_chr10_8711	11732	11762	chr1:58112189-58112219	0	30	25	0.17	d4d10d16d22d28	Y	-	P	0.33
lnc_inter_chr10_8711	11734	11764	chr1:58112189-58112219	0	30	25	0.17	d4d10d16d22d28	Y	-	P	0.33
lnc_inter_chr10_8711	11736	11766	chr1:58112189-58112219	0	30	24	0.2	o1d4d10d16d22d28	Y	-	P	0.33
lnc_inter_chr10_8711	11738	11768	chr1:58112189-58112219	0	30	24	0.2	o3d4d10d16d22d28	Y	-	P	0.33
lnc_inter_chr10_8711	11740	11770	chr1:58112189-58112219	0	30	24	0.2	d4o5d10d16d22d28	Y	-	P	0.33
lnc_inter_chr10_8711	11742	11772	chr1:58112189-58112219	0	30	24	0.2	d4o7d10d16d22d28	Y	-	P	0.33
lnc_inter_chr10_8711	18410	18440	chr1:58112189-58112219	0	30	25	0.17	d4d10d16d22d28	M	-	P	0.33
lnc_inter_chr10_8711	18414	18444	chr1:58112189-58112219	0	30	24	0.2	o2d4d10d16d22d28	M	-	P	0.3
lnc_inter_chr10_8711	18419	18449	chr1:58112189-58112219	0	30	24	0.2	d4d10d16b22o26d28	M	-	A	0.3
lnc_inter_chr10_8711	18417	18447	chr1:58112189-58112219	0	30	24	0.2	d4d10d16d22o24b28	M	-	A	0.3
lnc_inter_chr10_8711	18415	18445	chr1:58112189-58112219	0	30	24	0.2	d4d10d16d22o26d28	M	-	A	0.3
lnc_inter_chr10_8711	18413	18443	chr1:58112189-58112219	0	30	25	0.17	d4d10d16d22b28	M	-	A	0.33
lnc_inter_chr10_8711	18411	18441	chr1:58112189-58112219	0	30	25	0.17	d4d10d16d22d28	M	-	A	0.33
lnc_inter_chr10_8711	11688	11715	chr1:58112190-58112217	0	27	22	0.19	d3b9d15o19d21	Y	-	P	0.3
lnc_inter_chr10_8711	11698	11725	chr1:58112190-58112217	0	27	22	0.19	d3b9d15o19d21	Y	-	P	0.3
lnc_inter_chr10_8711	4653	4680	chr1:58112190-58112217	0	27	22	0.19	o1d3d9d15d21	R	-	A	0.3
lnc_inter_chr10_8711	11675	11705	chr1:58112190-58112220	0	30	24	0.2	d3b9d15o19d21d27	Y	-	P	0.3
lnc_inter_chr10_8711	11707	11737	chr1:58112190-58112220	0	30	24	0.2	d3d9o11d15b21d27	Y	-	P	0.3
lnc_inter_chr10_8711	11711	11741	chr1:58112190-58112220	0	30	24	0.2	d3d9b15d21o25d27	Y	-	P	0.3
lnc_inter_chr10_8711	11713	11743	chr1:58112190-58112220	0	30	24	0.2	d3d9d15o17d21b27	Y	-	P	0.3
lnc_inter_chr10_8711	11717	11747	chr1:58112190-58112220	0	30	25	0.17	d3d9d15b21d27	Y	-	P	0.33
lnc_inter_chr10_8711	11719	11749	chr1:58112190-58112220	0	30	24	0.2	d3d9d15d21o23d27	Y	-	P	0.3
lnc_inter_chr10_8711	11721	11751	chr1:58112190-58112220	0	30	24	0.2	d3d9d15d21o25d27	Y	-	P	0.3
lnc_inter_chr10_8711	11723	11753	chr1:58112190-58112220	0	30	25	0.17	d3d9d15d21b27	Y	-	P	0.33
lnc_inter_chr10_8711	11727	11757	chr1:58112190-58112220	0	30	25	0.17	d3d9d15d21d27	Y	-	P	0.33
lnc_inter_chr10_8711	11729	11759	chr1:58112190-58112220	0	30	25	0.17	d3d9d15d21d27	Y	-	P	0.33
lnc_inter_chr10_8711	11731	11761	chr1:58112190-58112220	0	30	25	0.17	d3d9d15d21d27	Y	-	P	0.33
lnc_inter_chr10_8711	11733	11763	chr1:58112190-58112220	0	30	25	0.17	d3d9d15d21d27	Y	-	P	0.33
lnc_inter_chr10_8711	11737	11767	chr1:58112190-58112220	0	30	24	0.2	o2d3d9d15d21d27	Y	-	P	0.33
lnc_inter_chr10_8711	11739	11769	chr1:58112190-58112220	0	30	24	0.2	d3o4d9d15d21d27	Y	-	P	0.33
lnc_inter_chr10_8711	11741	11771	chr1:58112190-58112220	0	30	24	0.2	d3o6d9d15d21d27	Y	-	P	0.33
lnc_inter_chr10_8711	4651	4681	chr1:58112190-58112220	0	30	24	0.2	o1b3d9d15d21d27	R	-	A	0.3
lnc_inter_chr10_8711	18411	18441	chr1:58112190-58112220	0	30	25	0.17	d3d9d15d21d27	M	-	P	0.33
lnc_inter_chr10_8711	18413	18443	chr1:58112190-58112220	0	30	24	0.2	o1d3d9d15d21d27	M	-	P	0.3
lnc_inter_chr10_8711	18415	18445	chr1:58112190-58112220	0	30	25	0.17	b3d9d15d21d27	M	-	P	0.33
lnc_inter_chr10_8711	18419	18449	chr1:58112190-58112220	0	30	24	0.2	b3o7d9d15d21d27	M	-	P	0.3
lnc_inter_chr10_8711	18418	18448	chr1:58112190-58112220	0	30	24	0.2	d3d9d15d21o23b27	M	-	A	0.3
lnc_inter_chr10_8711	18414	18444	chr1:58112190-58112220	0	30	25	0.17	d3d9d15d21b27	M	-	A	0.33
lnc_inter_chr10_8711	18410	18440	chr1:58112190-58112220	0	30	25	0.17	d3d9d15d21d27	M	-	A	0.33
lnc_inter_chr10_8711	11674	11704	chr1:58112191-58112221	0	30	24	0.2	d2b8d14o18d20d26	Y	-	P	0.3
lnc_inter_chr10_8711	11706	11736	chr1:58112191-58112221	0	30	24	0.2	d2d8o10d14b20d26	Y	-	P	0.3
lnc_inter_chr10_8711	11710	11740	chr1:58112191-58112221	0	30	24	0.2	d2d8b14d20o24d26	Y	-	P	0.3
lnc_inter_chr10_8711	11712	11742	chr1:58112191-58112221	0	30	24	0.2	d2d8d14o16d20b26	Y	-	P	0.3
lnc_inter_chr10_8711	11716	11746	chr1:58112191-58112221	0	30	25	0.17	d2d8d14b20d26	Y	-	P	0.33
lnc_inter_chr10_8711	11718	11748	chr1:58112191-58112221	0	30	24	0.2	d2d8d14d20o22d26	Y	-	P	0.3
lnc_inter_chr10_8711	11720	11750	chr1:58112191-58112221	0	30	24	0.2	d2d8d14d20o24d26	Y	-	P	0.3
lnc_inter_chr10_8711	11722	11752	chr1:58112191-58112221	0	30	25	0.17	d2d8d14d20b26	Y	-	P	0.33
lnc_inter_chr10_8711	11724	11754	chr1:58112191-58112221	0	30	24	0.2	d2d8d14d20d26o28	Y	-	P	0.3
lnc_inter_chr10_8711	11726	11756	chr1:58112191-58112221	0	30	25	0.17	d2d8d14d20d26	Y	-	P	0.33
lnc_inter_chr10_8711	11728	11758	chr1:58112191-58112221	0	30	25	0.17	d2d8d14d20d26	Y	-	P	0.33
lnc_inter_chr10_8711	11730	11760	chr1:58112191-58112221	0	30	25	0.17	d2d8d14d20d26	Y	-	P	0.33
lnc_inter_chr10_8711	11732	11762	chr1:58112191-58112221	0	30	25	0.17	d2d8d14d20d26	Y	-	P	0.33
lnc_inter_chr10_8711	11734	11764	chr1:58112191-58112221	0	30	25	0.17	d2d8d14d20d26	Y	-	P	0.33
lnc_inter_chr10_8711	11736	11766	chr1:58112191-58112221	0	30	24	0.2	o1d2d8d14d20d26	Y	-	P	0.33
lnc_inter_chr10_8711	11738	11768	chr1:58112191-58112221	0	30	24	0.2	d2o3d8d14d20d26	Y	-	P	0.33
lnc_inter_chr10_8711	11740	11770	chr1:58112191-58112221	0	30	24	0.2	d2o5d8d14d20d26	Y	-	P	0.33
lnc_inter_chr10_8711	11742	11772	chr1:58112191-58112221	0	30	24	0.2	d2o7d8d14d20d26	Y	-	P	0.33
lnc_inter_chr10_8711	18410	18440	chr1:58112191-58112221	0	30	25	0.17	d2d8d14d20d26	M	-	P	0.33
lnc_inter_chr10_8711	18414	18444	chr1:58112191-58112221	0	30	25	0.17	b2d8d14d20d26	M	-	P	0.33
lnc_inter_chr10_8711	18418	18448	chr1:58112191-58112221	0	30	24	0.2	b2o6d8d14d20d26	M	-	P	0.3
lnc_inter_chr10_8711	18419	18449	chr1:58112191-58112221	0	30	24	0.2	d2d8d14d20o22b26	M	-	A	0.3
lnc_inter_chr10_8711	18415	18445	chr1:58112191-58112221	0	30	25	0.17	d2d8d14d20b26	M	-	A	0.33
lnc_inter_chr10_8711	18413	18443	chr1:58112191-58112221	0	30	24	0.2	d2d8d14d20d26o28	M	-	A	0.3
lnc_inter_chr10_8711	18411	18441	chr1:58112191-58112221	0	30	25	0.17	d2d8d14d20d26	M	-	A	0.33
lnc_inter_chr10_8711	11690	11715	chr1:58112192-58112217	0	25	20	0.2	d1d7o9d13b19	Y	-	P	0.28
lnc_inter_chr10_8711	11700	11725	chr1:58112192-58112217	0	25	20	0.2	d1d7o9d13b19	Y	-	P	0.28
lnc_inter_chr10_8711	11673	11703	chr1:58112192-58112222	0	30	24	0.2	d1b7d13o17d19d25	Y	-	P	0.3
lnc_inter_chr10_8711	11675	11705	chr1:58112192-58112222	0	30	24	0.2	d1d7o9d13b19d25	Y	-	P	0.3
lnc_inter_chr10_8711	11709	11739	chr1:58112192-58112222	0	30	24	0.2	d1d7b13d19o23d25	Y	-	P	0.3
lnc_inter_chr10_8711	11711	11741	chr1:58112192-58112222	0	30	24	0.2	d1d7d13o15d19b25	Y	-	P	0.3
lnc_inter_chr10_8711	11717	11747	chr1:58112192-58112222	0	30	24	0.2	d1d7d13d19o21d25	Y	-	P	0.3
lnc_inter_chr10_8711	11719	11749	chr1:58112192-58112222	0	30	24	0.2	d1d7d13d19o23d25	Y	-	P	0.3
lnc_inter_chr10_8711	11721	11751	chr1:58112192-58112222	0	30	25	0.17	d1d7d13d19b25	Y	-	P	0.33
lnc_inter_chr10_8711	11723	11753	chr1:58112192-58112222	0	30	24	0.2	d1d7d13d19d25o27	Y	-	P	0.3
lnc_inter_chr10_8711	11727	11757	chr1:58112192-58112222	0	30	25	0.17	d1d7d13d19d25	Y	-	P	0.33
lnc_inter_chr10_8711	11729	11759	chr1:58112192-58112222	0	30	25	0.17	d1d7d13d19d25	Y	-	P	0.33
lnc_inter_chr10_8711	11731	11761	chr1:58112192-58112222	0	30	25	0.17	d1d7d13d19d25	Y	-	P	0.33
lnc_inter_chr10_8711	11733	11763	chr1:58112192-58112222	0	30	25	0.17	d1d7d13d19d25	Y	-	P	0.33
lnc_inter_chr10_8711	11737	11767	chr1:58112192-58112222	0	30	24	0.2	d1o2d7d13d19d25	Y	-	P	0.33
lnc_inter_chr10_8711	11739	11769	chr1:58112192-58112222	0	30	24	0.2	d1o4d7d13d19d25	Y	-	P	0.33
lnc_inter_chr10_8711	11741	11771	chr1:58112192-58112222	0	30	24	0.2	d1o6d7d13d19d25	Y	-	P	0.33
lnc_inter_chr10_8711	4651	4681	chr1:58112192-58112222	0	30	24	0.2	b1o3d7d13d19d25	R	-	A	0.3
lnc_inter_chr10_8711	18411	18441	chr1:58112192-58112222	0	30	25	0.17	d1d7d13d19d25	M	-	P	0.33
